cds	gene
cds13950	gene15088
cds13950	gene15088
cds13950	gene15088
cds13950	gene15088
cds13950	gene15088
cds13950	gene15088
cds13950	gene15088
cds13950	gene15088
cds13950	gene15088
cds13950	gene15088
cds13950	gene15088
cds13950	gene15088
cds13951	gene15089
cds13951	gene15089
cds13951	gene15089
cds13952	gene15090
cds13952	gene15090
cds13952	gene15090
cds13952	gene15090
cds13952	gene15090
cds13952	gene15090
cds13952	gene15090
cds13952	gene15090
cds13953	gene15091
cds13953	gene15091
cds13954	gene15092
cds13955	gene15093
cds13955	gene15093
cds13956	gene15094
cds13956	gene15094
cds13957	gene15095
cds13957	gene15095
cds13957	gene15095
cds13958	gene15096
cds13958	gene15096
cds13958	gene15096
cds13958	gene15096
cds13958	gene15096
cds13959	gene15097
cds13959	gene15097
cds13959	gene15097
cds13959	gene15097
cds13960	gene15098
cds13960	gene15098
cds13960	gene15098
cds13960	gene15098
cds13960	gene15098
cds13960	gene15098
cds13960	gene15098
cds13960	gene15098
cds13961	gene15099
cds13961	gene15099
cds13962	gene15100
cds13962	gene15100
cds13962	gene15100
cds13962	gene15100
cds13962	gene15100
cds13963	gene15101
cds13964	gene15108
cds13965	gene15109
cds13965	gene15109
cds13965	gene15109
cds13965	gene15109
cds13965	gene15109
cds13966	gene15110
cds13967	gene15111
cds13967	gene15111
cds13967	gene15111
cds13967	gene15111
cds13967	gene15111
cds13968	gene15112
cds13968	gene15112
cds13968	gene15112
cds13968	gene15112
cds13968	gene15112
cds13968	gene15112
cds13968	gene15112
cds13968	gene15112
cds13969	gene15113
cds13969	gene15113
cds13970	gene15114
cds13970	gene15114
cds13970	gene15114
cds13971	gene15115
cds13971	gene15115
cds13972	gene15116
cds13973	gene15117
cds13973	gene15117
cds13974	gene15118
cds13974	gene15118
cds13974	gene15118
cds13974	gene15118
cds13974	gene15118
cds13974	gene15118
cds13974	gene15118
cds13975	gene15119
cds13975	gene15119
cds13975	gene15119
cds13976	gene15120
cds13976	gene15120
cds13976	gene15120
cds13976	gene15120
cds13976	gene15120
cds13977	gene15121
cds13977	gene15121
cds13977	gene15121
cds13978	gene15122
cds13978	gene15122
cds13978	gene15122
cds13978	gene15122
cds13978	gene15122
cds13978	gene15122
cds13978	gene15122
cds13979	gene15123
cds13979	gene15123
cds13979	gene15123
cds13979	gene15123
cds13980	gene15124
cds13981	gene15125
cds13981	gene15125
cds13981	gene15125
cds13982	gene15126
cds13983	gene15127
cds13983	gene15127
cds13984	gene15128
cds13984	gene15128
cds13985	gene15129
cds13985	gene15129
cds13985	gene15129
cds13985	gene15129
cds13985	gene15129
cds13985	gene15129
cds13985	gene15129
cds13985	gene15129
cds13985	gene15129
cds13985	gene15129
cds13985	gene15129
cds13985	gene15129
cds13986	gene15130
cds13986	gene15130
cds13986	gene15130
cds13987	gene15131
cds13987	gene15131
cds13987	gene15131
cds13987	gene15131
cds13987	gene15131
cds13988	gene15132
cds13988	gene15132
cds13989	gene15133
cds13989	gene15133
cds13990	gene15134
cds13990	gene15134
cds13990	gene15134
cds13990	gene15134
cds13990	gene15134
cds13991	gene15135
cds13991	gene15135
cds13991	gene15135
cds13991	gene15135
cds13991	gene15135
cds13992	gene15136
cds13992	gene15136
cds13992	gene15136
cds13992	gene15136
cds13992	gene15136
cds13993	gene15137
cds13993	gene15137
cds13993	gene15137
cds13993	gene15137
cds13993	gene15137
cds13993	gene15137
cds13993	gene15137
cds13993	gene15137
cds13993	gene15137
cds13993	gene15137
cds13994	gene15138
cds13994	gene15138
cds13994	gene15138
cds13994	gene15138
cds13994	gene15138
cds13995	gene15139
cds13995	gene15139
cds13995	gene15139
cds13996	gene15141
cds13996	gene15141
cds13996	gene15141
cds13996	gene15141
cds13996	gene15141
cds13996	gene15141
cds13996	gene15141
cds13997	gene15142
cds13997	gene15142
cds13997	gene15142
cds13997	gene15142
cds13998	gene15143
cds13998	gene15143
cds13998	gene15143
cds13998	gene15143
cds13998	gene15143
cds13998	gene15143
cds13998	gene15143
cds13998	gene15143
cds13998	gene15143
cds13998	gene15143
cds13998	gene15143
cds13999	gene15144
cds13999	gene15144
cds13999	gene15144
cds13999	gene15144
cds13999	gene15144
cds13999	gene15144
cds13999	gene15144
cds13999	gene15144
cds13999	gene15144
cds13999	gene15144
cds13999	gene15144
cds13999	gene15144
cds13999	gene15144
cds14000	gene15145
cds14000	gene15145
cds14001	gene15146
cds14001	gene15146
cds14002	gene15147
cds14002	gene15147
cds14002	gene15147
cds14002	gene15147
cds14002	gene15147
cds14003	gene15148
cds14003	gene15148
cds14003	gene15148
cds14003	gene15148
cds14003	gene15148
cds14003	gene15148
cds14003	gene15148
cds14003	gene15148
cds14003	gene15148
cds14003	gene15148
cds14003	gene15148
cds14003	gene15148
cds14003	gene15148
cds14003	gene15148
cds14003	gene15148
cds14004	gene15149
cds14004	gene15149
cds14004	gene15149
cds14004	gene15149
cds14004	gene15149
cds14004	gene15149
cds14004	gene15149
cds14004	gene15149
cds14005	gene15150
cds14005	gene15150
cds14005	gene15150
cds14005	gene15150
cds14005	gene15150
cds14006	gene15151
cds14006	gene15151
cds14006	gene15151
cds14006	gene15151
cds14006	gene15151
cds14006	gene15151
cds14006	gene15151
cds14006	gene15151
cds14006	gene15151
cds14006	gene15151
cds14006	gene15151
cds14007	gene15152
cds14007	gene15152
cds14007	gene15152
cds14007	gene15152
cds14007	gene15152
cds14007	gene15152
cds14007	gene15152
cds14007	gene15152
cds14007	gene15152
cds14007	gene15152
cds14007	gene15152
cds14008	gene15153
cds14009	gene15154
cds14009	gene15154
cds14009	gene15154
cds14009	gene15154
cds14009	gene15154
cds14009	gene15154
cds14010	gene15155
cds14010	gene15155
cds14011	gene15156
cds14011	gene15156
cds14011	gene15156
cds14012	gene15157
cds14012	gene15157
cds14012	gene15157
cds14012	gene15157
cds14013	gene15159
cds14013	gene15159
cds14013	gene15159
cds14013	gene15159
cds14013	gene15159
cds14013	gene15159
cds14013	gene15159
cds14013	gene15159
cds14013	gene15159
cds14013	gene15159
cds14013	gene15159
cds14013	gene15159
cds14013	gene15159
cds14013	gene15159
cds14013	gene15159
cds14013	gene15159
cds14013	gene15159
cds14013	gene15159
cds14013	gene15159
cds14013	gene15159
cds14014	gene15160
cds14014	gene15160
cds14014	gene15160
cds14014	gene15160
cds14014	gene15160
cds14014	gene15160
cds14014	gene15160
cds14015	gene15161
cds14015	gene15161
cds14015	gene15161
cds14016	gene15162
cds14017	gene15163
cds14017	gene15163
cds14018	gene15164
cds14018	gene15164
cds14018	gene15164
cds14018	gene15164
cds14018	gene15164
cds14018	gene15164
cds14019	gene15165
cds14019	gene15165
cds14019	gene15165
cds14019	gene15165
cds14019	gene15165
cds14019	gene15165
cds14020	gene15166
cds14021	gene15167
cds14021	gene15167
cds14021	gene15167
cds14021	gene15167
cds14021	gene15167
cds14021	gene15167
cds14021	gene15167
cds14021	gene15167
cds14021	gene15167
cds14021	gene15167
cds14022	gene15168
cds14022	gene15168
cds14022	gene15168
cds14022	gene15168
cds14022	gene15168
cds14022	gene15168
cds14022	gene15168
cds14022	gene15168
cds14022	gene15168
cds14022	gene15168
cds14023	gene15169
cds14023	gene15169
cds14023	gene15169
cds14023	gene15169
cds14023	gene15169
cds14023	gene15169
cds14024	gene15170
cds14024	gene15170
cds14024	gene15170
cds14024	gene15170
cds14024	gene15170
cds14024	gene15170
cds14024	gene15170
cds14024	gene15170
cds14024	gene15170
cds14025	gene15171
cds14025	gene15171
cds14025	gene15171
cds14025	gene15171
cds14025	gene15171
cds14025	gene15171
cds14026	gene15172
cds14027	gene15173
cds14027	gene15173
cds14027	gene15173
cds14027	gene15173
cds14028	gene15174
cds14028	gene15174
cds14028	gene15174
cds14028	gene15174
cds14029	gene15175
cds14029	gene15175
cds14029	gene15175
cds14030	gene15176
cds14030	gene15176
cds14030	gene15176
cds14030	gene15176
cds14030	gene15176
cds14030	gene15176
cds14030	gene15176
cds14030	gene15176
cds14030	gene15176
cds14030	gene15176
cds14030	gene15176
cds14030	gene15176
cds14030	gene15176
cds14031	gene15177
cds14031	gene15177
cds14031	gene15177
cds14031	gene15177
cds14031	gene15177
cds14031	gene15177
cds14031	gene15177
cds14032	gene15178
cds14032	gene15178
cds14032	gene15178
cds14032	gene15178
cds14032	gene15178
cds14032	gene15178
cds14032	gene15178
cds14032	gene15178
cds14032	gene15178
cds14032	gene15178
cds14032	gene15178
cds14032	gene15178
cds14032	gene15178
cds14032	gene15178
cds14032	gene15178
cds14032	gene15178
cds14032	gene15178
cds14032	gene15178
cds14032	gene15178
cds14032	gene15178
cds14032	gene15178
cds14032	gene15178
cds14032	gene15178
cds14032	gene15178
cds14032	gene15178
cds14032	gene15178
cds14032	gene15178
cds14032	gene15178
cds14032	gene15178
cds14032	gene15178
cds14032	gene15178
cds14032	gene15178
cds14032	gene15178
cds14032	gene15178
cds14032	gene15178
cds14032	gene15178
cds14032	gene15178
cds14032	gene15178
cds14033	gene15179
cds14033	gene15179
cds14034	gene15180
cds14034	gene15180
cds14034	gene15180
cds14034	gene15180
cds14034	gene15180
cds14034	gene15180
cds14034	gene15180
cds14034	gene15180
cds14034	gene15180
cds14034	gene15180
cds14035	gene15181
cds14035	gene15181
cds14035	gene15181
cds14035	gene15181
cds14035	gene15181
cds14035	gene15181
cds14035	gene15181
cds14036	gene15182
cds14036	gene15182
cds14036	gene15182
cds14036	gene15182
cds14036	gene15182
cds14036	gene15182
cds14036	gene15182
cds14036	gene15182
cds14036	gene15182
cds14037	gene15183
cds14037	gene15183
cds14037	gene15183
cds14037	gene15183
cds14037	gene15183
cds14038	gene15184
cds14038	gene15184
cds14038	gene15184
cds14038	gene15184
cds14038	gene15184
cds14038	gene15184
cds14038	gene15184
cds14038	gene15184
cds14038	gene15184
cds14039	gene15185
cds14039	gene15185
cds14039	gene15185
cds14039	gene15185
cds14039	gene15185
cds14039	gene15185
cds14039	gene15185
cds14039	gene15185
cds14040	gene15186
cds14040	gene15186
cds14040	gene15186
cds14041	gene15187
cds14041	gene15187
cds14041	gene15187
cds14041	gene15187
cds14041	gene15187
cds14041	gene15187
cds14041	gene15187
cds14041	gene15187
cds14041	gene15187
cds14041	gene15187
cds14041	gene15187
cds14041	gene15187
cds14041	gene15187
cds14041	gene15187
cds14041	gene15187
cds14041	gene15187
cds14041	gene15187
cds14041	gene15187
cds14041	gene15187
cds14041	gene15187
cds14041	gene15187
cds14042	gene15188
cds14043	gene15189
cds14043	gene15189
cds14043	gene15189
cds14043	gene15189
cds14043	gene15189
cds14044	gene15191
cds14044	gene15191
cds14044	gene15191
cds14044	gene15191
cds14045	gene15192
cds14045	gene15192
cds14045	gene15192
cds14045	gene15192
cds14045	gene15192
cds14045	gene15192
cds14045	gene15192
cds14045	gene15192
cds14045	gene15192
cds14045	gene15192
cds14045	gene15192
cds14045	gene15192
cds14046	gene15193
cds14047	gene15194
cds14047	gene15194
cds14048	gene15195
cds14049	gene15196
cds14049	gene15196
cds14050	gene15197
cds14050	gene15197
cds14050	gene15197
cds14050	gene15197
cds14050	gene15197
cds14051	gene15198
cds14051	gene15198
cds14051	gene15198
cds14052	gene15199
cds14052	gene15199
cds14052	gene15199
cds14052	gene15199
cds14052	gene15199
cds14052	gene15199
cds14052	gene15199
cds14053	gene15200
cds14053	gene15200
cds14053	gene15200
cds14053	gene15200
cds14053	gene15200
cds14053	gene15200
cds14054	gene15201
cds14054	gene15201
cds14055	gene15202
cds14055	gene15202
cds14056	gene15203
cds14057	gene15204
cds14058	gene15205
cds14059	gene15206
cds14059	gene15206
cds14059	gene15206
cds14059	gene15206
cds14059	gene15206
cds14059	gene15206
cds14059	gene15206
cds14059	gene15206
cds14059	gene15206
cds14059	gene15206
cds14059	gene15206
cds14059	gene15206
cds14059	gene15206
cds14059	gene15206
cds14059	gene15206
cds14060	gene15207
cds14061	gene15208
cds14062	gene15209
cds14063	gene15210
cds14064	gene15211
cds14064	gene15211
cds14065	gene15212
cds14065	gene15212
cds14065	gene15212
cds14065	gene15212
cds14066	gene15213
cds14066	gene15213
cds14066	gene15213
cds14066	gene15213
cds14066	gene15213
cds14066	gene15213
cds14066	gene15213
cds14067	gene15214
cds14067	gene15214
cds14067	gene15214
cds14067	gene15214
cds14067	gene15214
cds14067	gene15214
cds14067	gene15214
cds14067	gene15214
cds14067	gene15214
cds14068	gene15215
cds14068	gene15215
cds14068	gene15215
cds14068	gene15215
cds14068	gene15215
cds14068	gene15215
cds14068	gene15215
cds14068	gene15215
cds14069	gene15216
cds14069	gene15216
cds14069	gene15216
cds14069	gene15216
cds14070	gene15217
cds14070	gene15217
cds14070	gene15217
cds14070	gene15217
cds14070	gene15217
cds14070	gene15217
cds14070	gene15217
cds14071	gene15218
cds14071	gene15218
cds14071	gene15218
cds14071	gene15218
cds14071	gene15218
cds14071	gene15218
cds14071	gene15218
cds14071	gene15218
cds14071	gene15218
cds14071	gene15218
cds14071	gene15218
cds14071	gene15218
cds14071	gene15218
cds14071	gene15218
cds14071	gene15218
cds14071	gene15218
cds14071	gene15218
cds14071	gene15218
cds14071	gene15218
cds14071	gene15218
cds14071	gene15218
cds14071	gene15218
cds14071	gene15218
cds14071	gene15218
cds14071	gene15218
cds14071	gene15218
cds14071	gene15218
cds14071	gene15218
cds14071	gene15218
cds14071	gene15218
cds14071	gene15218
cds14071	gene15218
cds14071	gene15218
cds14071	gene15218
cds14071	gene15218
cds14071	gene15218
cds14071	gene15218
cds14071	gene15218
cds14071	gene15218
cds14071	gene15218
cds14071	gene15218
cds14072	gene15219
cds14072	gene15219
cds14073	gene15220
cds14074	gene15221
cds14074	gene15221
cds14074	gene15221
cds14074	gene15221
cds14074	gene15221
cds14074	gene15221
cds14074	gene15221
cds14074	gene15221
cds14074	gene15221
cds14074	gene15221
cds14074	gene15221
cds14074	gene15221
cds14074	gene15221
cds14074	gene15221
cds14074	gene15221
cds14074	gene15221
cds14074	gene15221
cds14074	gene15221
cds14075	gene15222
cds14076	gene15223
cds14076	gene15223
cds14076	gene15223
cds14076	gene15223
cds14076	gene15223
cds14076	gene15223
cds14076	gene15223
cds14077	gene15224
cds14077	gene15224
cds14077	gene15224
cds14077	gene15224
cds14078	gene15225
cds14078	gene15225
cds14079	gene15226
cds14080	gene15227
cds14080	gene15227
cds14080	gene15227
cds14080	gene15227
cds14080	gene15227
cds14080	gene15227
cds14080	gene15227
cds14080	gene15227
cds14080	gene15227
cds14080	gene15227
cds14081	gene15228
cds14081	gene15228
cds14082	gene15229
cds14082	gene15229
cds14082	gene15229
cds14082	gene15229
cds14082	gene15229
cds14082	gene15229
cds14082	gene15229
cds14082	gene15229
cds14082	gene15229
cds14082	gene15229
cds14082	gene15229
cds14082	gene15229
cds14082	gene15229
cds14082	gene15229
cds14082	gene15229
cds14082	gene15229
cds14082	gene15229
cds14082	gene15229
cds14082	gene15229
cds14083	gene15230
cds14084	gene15231
cds14084	gene15231
cds14084	gene15231
cds14085	gene15232
cds14086	gene15233
cds14087	gene15234
cds14088	gene15235
cds14088	gene15235
cds14088	gene15235
cds14088	gene15235
cds14088	gene15235
cds14088	gene15235
cds14088	gene15235
cds14088	gene15235
cds14088	gene15235
cds14089	gene15236
cds14089	gene15236
cds14089	gene15236
cds14089	gene15236
cds14089	gene15236
cds14089	gene15236
cds14089	gene15236
cds14090	gene15237
cds14090	gene15237
cds14090	gene15237
cds14090	gene15237
cds14090	gene15237
cds14090	gene15237
cds14090	gene15237
cds14090	gene15237
cds14090	gene15237
cds14091	gene15238
cds14091	gene15238
cds14091	gene15238
cds14091	gene15238
cds14091	gene15238
cds14091	gene15238
cds14091	gene15238
cds14091	gene15238
cds14091	gene15238
cds14091	gene15238
cds14091	gene15238
cds14091	gene15238
cds14092	gene15239
cds14092	gene15239
cds14093	gene15240
cds14093	gene15240
cds14093	gene15240
cds14093	gene15240
cds14093	gene15240
cds14093	gene15240
cds14093	gene15240
cds14093	gene15240
cds14094	gene15241
cds14094	gene15241
cds14094	gene15241
cds14094	gene15241
cds14094	gene15241
cds14094	gene15241
cds14094	gene15241
cds14095	gene15242
cds14095	gene15242
cds14095	gene15242
cds14095	gene15242
cds14095	gene15242
cds14095	gene15242
cds14095	gene15242
cds14095	gene15242
cds14095	gene15242
cds14095	gene15242
cds14095	gene15242
cds14095	gene15242
cds14095	gene15242
cds14095	gene15242
cds14095	gene15242
cds14095	gene15242
cds14095	gene15242
cds14095	gene15242
cds14095	gene15242
cds14095	gene15242
cds14095	gene15242
cds14095	gene15242
cds14095	gene15242
cds14095	gene15242
cds14095	gene15242
cds14095	gene15242
cds14095	gene15242
cds14096	gene15243
cds14096	gene15243
cds14096	gene15243
cds14096	gene15243
cds14096	gene15243
cds14096	gene15243
cds14096	gene15243
cds14096	gene15243
cds14096	gene15243
cds14096	gene15243
cds14096	gene15243
cds14097	gene15244
cds14097	gene15244
cds14097	gene15244
cds14097	gene15244
cds14097	gene15244
cds14098	gene15245
cds14098	gene15245
cds14098	gene15245
cds14098	gene15245
cds14099	gene15246
cds14099	gene15246
cds14099	gene15246
cds14099	gene15246
cds14099	gene15246
cds14100	gene15247
cds14100	gene15247
cds14100	gene15247
cds14100	gene15247
cds14100	gene15247
cds14101	gene15248
cds14101	gene15248
cds14101	gene15248
cds14101	gene15248
cds14102	gene15249
cds14102	gene15249
cds14103	gene15250
cds14103	gene15250
cds14103	gene15250
cds14103	gene15250
cds14103	gene15250
cds14103	gene15250
cds14104	gene15251
cds14104	gene15251
cds14104	gene15251
cds14104	gene15251
cds14104	gene15251
cds14104	gene15251
cds14104	gene15251
cds14104	gene15251
cds14104	gene15251
cds14104	gene15251
cds14104	gene15251
cds14105	gene15252
cds14105	gene15252
cds14105	gene15252
cds14105	gene15252
cds14105	gene15252
cds14105	gene15252
cds14105	gene15252
cds14106	gene15253
cds14106	gene15253
cds14106	gene15253
cds14107	gene15254
cds14107	gene15254
cds14107	gene15254
cds14107	gene15254
cds14108	gene15255
cds14108	gene15255
cds14108	gene15255
cds14108	gene15255
cds14108	gene15255
cds14108	gene15255
cds14108	gene15255
cds14108	gene15255
cds14108	gene15255
cds14108	gene15255
cds14108	gene15255
cds14108	gene15255
cds14109	gene15256
cds14110	gene15257
cds14110	gene15257
cds14110	gene15257
cds14110	gene15257
cds14111	gene15258
cds14111	gene15258
cds14111	gene15258
cds14112	gene15259
cds14112	gene15259
cds14112	gene15259
cds14112	gene15259
cds14112	gene15259
cds14112	gene15259
cds14112	gene15259
cds14112	gene15259
cds14112	gene15259
cds14112	gene15259
cds14112	gene15259
cds14113	gene15260
cds14113	gene15260
cds14114	gene15262
cds14115	gene15263
cds14116	gene15264
cds14117	gene15265
cds14117	gene15265
cds14118	gene15266
cds14118	gene15266
cds14118	gene15266
cds14119	gene15268
cds14119	gene15268
cds14120	gene15269
cds14120	gene15269
cds14120	gene15269
cds14120	gene15269
cds14120	gene15269
cds14120	gene15269
cds14120	gene15269
cds14121	gene15271
cds14121	gene15271
cds14121	gene15271
cds14121	gene15271
cds14121	gene15271
cds14122	gene15272
cds14122	gene15272
cds14123	gene15273
cds14123	gene15273
cds14124	gene15274
cds14124	gene15274
cds14124	gene15274
cds14124	gene15274
cds14125	gene15275
cds14125	gene15275
cds14126	gene15276
cds14126	gene15276
cds14126	gene15276
cds14126	gene15276
cds14127	gene15277
cds14127	gene15277
cds14128	gene15278
cds14128	gene15278
cds14128	gene15278
cds14129	gene15279
cds14130	gene15280
cds14131	gene15281
cds14131	gene15281
cds14131	gene15281
cds14131	gene15281
cds14131	gene15281
cds14132	gene15282
cds14132	gene15282
cds14133	gene15283
cds14133	gene15283
cds14134	gene15286
cds14134	gene15286
cds14135	gene15287
cds14135	gene15287
cds14136	gene15288
cds14137	gene15289
cds14137	gene15289
cds14137	gene15289
cds14138	gene15290
cds14139	gene15291
cds14139	gene15291
cds14139	gene15291
cds14139	gene15291
cds14139	gene15291
cds14140	gene15292
cds14141	gene15294
cds14142	gene15295
cds14142	gene15295
cds14143	gene15296
cds14143	gene15296
cds14143	gene15296
cds14143	gene15296
cds14143	gene15296
cds14144	gene15297
cds14145	gene15298
cds14146	gene15299
cds14147	gene15300
cds14147	gene15300
cds14147	gene15300
cds14147	gene15300
cds14147	gene15300
cds14147	gene15300
cds14148	gene15302
cds14149	gene15303
cds14150	gene15304
cds14151	gene15305
cds14152	gene15306
cds14152	gene15306
cds14152	gene15306
cds14152	gene15306
cds14152	gene15306
cds14152	gene15306
cds14153	gene15307
cds14153	gene15307
cds14154	gene15308
cds14154	gene15308
cds14154	gene15308
cds14154	gene15308
cds14154	gene15308
cds14154	gene15308
cds14154	gene15308
cds14154	gene15308
cds14155	gene15309
cds14155	gene15309
cds14155	gene15309
cds14156	gene15310
cds14156	gene15310
cds14156	gene15310
cds14157	gene15311
cds14157	gene15311
cds14157	gene15311
cds14157	gene15311
cds14157	gene15311
cds14157	gene15311
cds14157	gene15311
cds14157	gene15311
cds14157	gene15311
cds14157	gene15311
cds14157	gene15311
cds14158	gene15312
cds14159	gene15313
cds14159	gene15313
cds14159	gene15313
cds14159	gene15313
cds14159	gene15313
cds14159	gene15313
cds14159	gene15313
cds14160	gene15314
cds14160	gene15314
cds14161	gene15315
cds14161	gene15315
cds14161	gene15315
cds14161	gene15315
cds14161	gene15315
cds14161	gene15315
cds14162	gene15316
cds14162	gene15316
cds14162	gene15316
cds14162	gene15316
cds14162	gene15316
cds14163	gene15317
cds14163	gene15317
cds14163	gene15317
cds14163	gene15317
cds14163	gene15317
cds14163	gene15317
cds14164	gene15318
cds14164	gene15318
cds14164	gene15318
cds14164	gene15318
cds14164	gene15318
cds14164	gene15318
cds14165	gene15319
cds14165	gene15319
cds14165	gene15319
cds14165	gene15319
cds14165	gene15319
cds14165	gene15319
cds14165	gene15319
cds14165	gene15319
cds14165	gene15319
cds14166	gene15320
cds14166	gene15320
cds14166	gene15320
cds14166	gene15320
cds14166	gene15320
cds14166	gene15320
cds14167	gene15321
cds14168	gene15322
cds14168	gene15322
cds14168	gene15322
cds14168	gene15322
cds14168	gene15322
cds14168	gene15322
cds14168	gene15322
cds14168	gene15322
cds14168	gene15322
cds14168	gene15322
cds14168	gene15322
cds14168	gene15322
cds14168	gene15322
cds14168	gene15322
cds14168	gene15322
cds14169	gene15323
cds14169	gene15323
cds14169	gene15323
cds14169	gene15323
cds14169	gene15323
cds14169	gene15323
cds14169	gene15323
cds14170	gene15324
cds14170	gene15324
cds14170	gene15324
cds14171	gene15325
cds14171	gene15325
cds14171	gene15325
cds14171	gene15325
cds14171	gene15325
cds14171	gene15325
cds14171	gene15325
cds14171	gene15325
cds14171	gene15325
cds14171	gene15325
cds14172	gene15326
cds14172	gene15326
cds14172	gene15326
cds14172	gene15326
cds14172	gene15326
cds14172	gene15326
cds14172	gene15326
cds14172	gene15326
cds14173	gene15327
cds14174	gene15328
cds14174	gene15328
cds14174	gene15328
cds14174	gene15328
cds14174	gene15328
cds14174	gene15328
cds14174	gene15328
cds14174	gene15328
cds14175	gene15329
cds14176	gene15330
cds14177	gene15331
cds14177	gene15331
cds14178	gene15332
cds14178	gene15332
cds14179	gene15333
cds14179	gene15333
cds14179	gene15333
cds14180	gene15334
cds14180	gene15334
cds14181	gene15335
cds14181	gene15335
cds14181	gene15335
cds14182	gene15336
cds14182	gene15336
cds14183	gene15337
cds14183	gene15337
cds14183	gene15337
cds14183	gene15337
cds14183	gene15337
cds14183	gene15337
cds14183	gene15337
cds14183	gene15337
cds14184	gene15338
cds14184	gene15338
cds14185	gene15339
cds14186	gene15340
cds14187	gene15341
cds14188	gene15342
cds14188	gene15342
cds14188	gene15342
cds14189	gene15343
cds14190	gene15344
cds14190	gene15344
cds14191	gene15345
cds14191	gene15345
cds14191	gene15345
cds14191	gene15345
cds14191	gene15345
cds14191	gene15345
cds14191	gene15345
cds14191	gene15345
cds14192	gene15346
cds14192	gene15346
cds14192	gene15346
cds14192	gene15346
cds14192	gene15346
cds14193	gene15347
cds14193	gene15347
cds14193	gene15347
cds14193	gene15347
cds14193	gene15347
cds14193	gene15347
cds14193	gene15347
cds14193	gene15347
cds14193	gene15347
cds14193	gene15347
cds14193	gene15347
cds14193	gene15347
cds14193	gene15347
cds14193	gene15347
cds14193	gene15347
cds14193	gene15347
cds14193	gene15347
cds14193	gene15347
cds14193	gene15347
cds14193	gene15347
cds14193	gene15347
cds14193	gene15347
cds14193	gene15347
cds14193	gene15347
cds14193	gene15347
cds14193	gene15347
cds14193	gene15347
cds14193	gene15347
cds14193	gene15347
cds14193	gene15347
cds14193	gene15347
cds14193	gene15347
cds14193	gene15347
cds14193	gene15347
cds14193	gene15347
cds14193	gene15347
cds14193	gene15347
cds14193	gene15347
cds14193	gene15347
cds14193	gene15347
cds14193	gene15347
cds14193	gene15347
cds14193	gene15347
cds14193	gene15347
cds14193	gene15347
cds14193	gene15347
cds14194	gene15348
cds14194	gene15348
cds14195	gene15349
cds14195	gene15349
cds14196	gene15350
cds14196	gene15350
cds14197	gene15351
cds14197	gene15351
cds14198	gene15352
cds14198	gene15352
cds14198	gene15352
cds14199	gene15353
cds14200	gene15354
cds14201	gene15355
cds14202	gene15356
cds14202	gene15356
cds14202	gene15356
cds14202	gene15356
cds14203	gene15357
cds14203	gene15357
cds14203	gene15357
cds14203	gene15357
cds14203	gene15357
cds14203	gene15357
cds14203	gene15357
cds14203	gene15357
cds14204	gene15358
cds14204	gene15358
cds14205	gene15359
cds14205	gene15359
cds14205	gene15359
cds14205	gene15359
cds14205	gene15359
cds14206	gene15360
cds14206	gene15360
cds14206	gene15360
cds14206	gene15360
cds14206	gene15360
cds14206	gene15360
cds14206	gene15360
cds14207	gene15362
cds14208	gene15363
cds14208	gene15363
cds14209	gene15364
cds14209	gene15364
cds14209	gene15364
cds14209	gene15364
cds14210	gene15366
cds14211	gene15367
cds14211	gene15367
cds14211	gene15367
cds14211	gene15367
cds14211	gene15367
cds14211	gene15367
cds14211	gene15367
cds14211	gene15367
cds14211	gene15367
cds14211	gene15367
cds14211	gene15367
cds14211	gene15367
cds14211	gene15367
cds14211	gene15367
cds14211	gene15367
cds14211	gene15367
cds14212	gene15368
cds14212	gene15368
cds14212	gene15368
cds14212	gene15368
cds14212	gene15368
cds14212	gene15368
cds14213	gene15369
cds14213	gene15369
cds14214	gene15370
cds14214	gene15370
cds14214	gene15370
cds14214	gene15370
cds14214	gene15370
cds14214	gene15370
cds14214	gene15370
cds14214	gene15370
cds14214	gene15370
cds14214	gene15370
cds14215	gene15372
cds14215	gene15372
cds14216	gene15373
cds14216	gene15373
cds14217	gene15374
cds14217	gene15374
cds14217	gene15374
cds14217	gene15374
cds14217	gene15374
cds14217	gene15374
cds14218	gene15375
cds14219	gene15376
cds14219	gene15376
cds14219	gene15376
cds14219	gene15376
cds14219	gene15376
cds14219	gene15376
cds14220	gene15377
cds14221	gene15379
cds14222	gene15380
cds14222	gene15380
cds14222	gene15380
cds14222	gene15380
cds14222	gene15380
cds14223	gene15381
cds14223	gene15381
cds14223	gene15381
cds14223	gene15381
cds14224	gene15382
cds14224	gene15382
cds14224	gene15382
cds14225	gene15383
cds14225	gene15383
cds14225	gene15383
cds14225	gene15383
cds14225	gene15383
cds14225	gene15383
cds14225	gene15383
cds14225	gene15383
cds14226	gene15384
cds14226	gene15384
cds14227	gene15385
cds14228	gene15386
cds14228	gene15386
cds14228	gene15386
cds14228	gene15386
cds14228	gene15386
cds14228	gene15386
cds14228	gene15386
cds14229	gene15387
cds14229	gene15387
cds14229	gene15387
cds14229	gene15387
cds14229	gene15387
cds14230	gene15389
cds14230	gene15389
cds14230	gene15389
cds14230	gene15389
cds14231	gene15390
cds14232	gene15391
cds14232	gene15391
cds14233	gene15392
cds14233	gene15392
cds14233	gene15392
cds14233	gene15392
